LAT_LON,ZIP_CODE_IMPUTED
"40.782642, -73.804146",11357
"40.67393, -73.999954",11231
"40.70381, -73.988304",11251
"40.756676, -73.920876",11103
"40.6462, -73.93175",11203
"40.7553, -73.87009",11368
"40.695087, -73.80292",11435
"40.83723, -73.93884",10032
"40.54009, -74.14788",10308
"40.86539, -73.88684",10458
"40.82845, -73.827805",10465
"40.860836, -73.87238",10467
"40.69268, -73.85632",11421
"40.61674, -74.143265",10302
"40.893604, -73.90697",10471
"40.772068, -73.92008",11102
"40.81144, -73.93468",10035
"40.6257, -74.13486",10302
"40.845253, -73.920235",10452
"40.704113, -73.91587",11237
"40.745823, -73.77242",11364
"40.78294, -73.948044",10128
"40.66065, -73.953545",11225
"40.7136, -73.82261",11435
"40.7576, -73.90048",11369
"40.738403, -73.80272",11365
"40.84718, -73.92851",10033
"40.637608, -74.025276",11220
"40.61091, -74.0674",10305
"40.732018, -73.919044",11378
"40.74197, -73.980865",10016
"40.85834, -73.90612",10453
"40.61061, -73.95671",11229
"40.728928, -73.9195",11378
"40.66047, -73.998024",11232
"40.831924, -73.85104",10462
"40.660446, -73.87265",11208
"40.63213, -74.14753",10303
"40.710533, -73.92076",11237
"40.763496, -73.935425",11106
"40.72639, -73.991806",10003
"40.711132, -73.76166",11423
"40.831043, -73.88071",10472
"40.54055, -74.2096",10309
"40.659584, -73.94761",11203
"40.677296, -73.87682",11208
"40.73484, -73.89426",11377
"40.841496, -73.92486",10452
"40.660133, -73.76653",11434
"40.74573, -73.90212",11377
"40.754807, -73.94402",11101
"40.709522, -74.00167",10038
"40.626118, -74.139824",10302
"40.893665, -73.86063",10466
"40.761433, -73.776855",11361
"40.886723, -73.90051",10471
"40.82628, -73.87673",10472
"40.76333, -73.792",11358
"40.560295, -74.16046",10308
"40.760777, -74.00219",10036
"40.732937, -73.843636",11375
"40.61033, -74.16016",10314
"40.623154, -73.99372",11204
"40.610928, -74.116554",10310
"40.739414, -73.9204",11377
"40.75898, -73.87075",11369
"40.771122, -73.869644",11371
"40.869694, -73.86723",10467
"40.81351, -73.91967",10454
"40.778805, -73.947975",10128
"40.64848, -73.92519",11203
"40.722626, -74.008125",10013
"40.63506, -74.14163",10302
"40.68295, -73.88736",11207
"40.780796, -73.817055",11357
"40.679836, -73.9344",11213
"40.731125, -74.004234",10014
"40.681236, -73.928734",11233
"40.695335, -73.80121",11435
"40.74291, -73.99281",10011
"40.64333, -73.95973",11226
"40.817413, -73.928734",10451
"40.700417, -73.8288",11418
"40.574963, -74.10524",10306
"40.81316, -73.950356",10027
"40.60143, -74.00514",11214
"40.60182, -74.121254",10314
"40.750645, -73.94566",11101
"40.745056, -73.978615",10016
"40.768795, -73.73708",11362
"40.833675, -73.87391",10472
"40.58734, -73.81944",11693
"40.703014, -73.858025",11421
"40.84539, -73.88108",10460
"40.63136, -73.884514",11239
"40.765984, -73.965454",10035
"40.576107, -74.08244",10305
"40.628807, -74.11112",10310
"40.766445, -73.783615",11361
"40.809525, -73.93789",10037
"40.668415, -73.91042",11212
"40.699036, -73.9389",11206
"40.602993, -74.16298",10314
"40.616016, -74.1482",10314
"40.767918, -73.985725",10019
"40.706867, -73.7908",11432
"40.82876, -73.91781",10456
"40.747078, -73.981346",10016
"40.668655, -73.8785",11208
"40.62366, -74.13206",10302
"40.817017, -73.86291",10473
"40.68665, -73.920746",11221
"40.63866, -74.16819",10303
"40.7925, -73.84077",11356
"40.686886, -73.87908",11208
"40.61648, -74.00424",11228
"40.669064, -73.86557",11208
"40.653385, -73.93736",11203
"40.838844, -73.87817",10460
"40.66392, -73.99045",11215
"40.627823, -74.1579",10303
"40.83435, -73.864525",10472
"40.837708, -73.927635",10452
"40.86801, -73.87235",10467
"40.625942, -73.95444",11210
"40.747032, -73.828064",11365
"40.721153, -73.80141",11432
"40.690266, -73.91546",11237
"40.834354, -73.850174",10462
"40.89945, -73.86147",10470
"40.750813, -73.85132",11368
"40.825905, -73.87951",10472
"40.658394, -73.91557",11212
"40.723022, -73.99882",10012
"40.75214, -73.979774",10017
"40.61462, -73.968666",11234
"40.726395, -73.98617",10009
"40.82385, -73.89888",10459
"40.7054, -73.77293",11412
"40.61367, -73.99959",11214
"40.799763, -73.90969",10454
"40.85366, -73.86774",10462
"40.62957, -74.147484",10303
"40.628464, -73.923065",11234
"40.692654, -73.75461",11412
"40.794437, -73.80325",11357
"40.56152, -74.17186",10312
"40.588394, -74.19625",10314
"40.53918, -74.223724",10309
"40.74462, -74.0027",10011
"40.652233, -73.73395",11422
"40.511734, -74.21044",10309
"40.63239, -74.14654",10303
"40.73129, -73.9904",10003
"40.712406, -73.73983",11429
"40.622368, -74.16536",10303
"40.74049, -73.92967",11101
"40.743324, -73.984085",10016
"40.72294, -73.92054",11378
"40.70357, -73.98108",11201
"40.71549, -73.860634",11416
"40.867794, -73.92999",10034
"40.680195, -73.9555",11238
"40.545353, -74.1781",10312
"40.754375, -73.8234",11355
"40.574104, -74.13095",10306
"40.662205, -73.803",11436
"40.809776, -73.889084",10474
"40.868282, -73.90108",10468
"40.626553, -74.16085",10303
"40.661037, -73.99744",11232
"40.679703, -73.961685",11238
"40.765987, -73.98713",10019
"40.68846, -73.95714",11238
"40.637917, -74.14263",10302
"40.625603, -74.075035",10304
"40.797886, -73.97539",10205
"40.87722, -73.90905",10463
"40.684254, -73.762405",11434
"40.78643, -73.793274",11360
"40.748413, -73.738075",11362
"40.621105, -74.14882",10303
"40.766304, -73.89286",11370
"40.89042, -73.855644",10466
"40.766785, -73.895",11370
"40.845848, -73.90273",10457
"40.61201, -74.12214",10314
"40.63228, -74.08344",10304
"40.55802, -74.1374",10306
"40.636074, -73.951096",11210
"40.687824, -73.784065",11434
"40.635014, -74.13263",10302
"40.764904, -73.998146",10036
"40.624615, -74.14646",10303
"40.750477, -73.815834",11355
"40.690342, -73.78243",11434
"40.80759, -73.954956",10026
"40.738716, -73.7401",11427
"40.629906, -74.11001",10310
"40.745667, -73.792496",11365
"40.86581, -73.88922",10458
"40.771587, -73.81007",11354
"40.848995, -73.94109",10033
"40.687565, -73.83441",11419
"40.757877, -73.85952",11368
"40.636063, -73.880035",11239
"40.813778, -73.959694",10027
"40.641674, -74.00313",11220
"40.61901, -73.92588",11234
"40.77981, -73.95035",10128
"40.595, -73.795364",11692
"40.659725, -73.95681",11225
"40.691994, -73.76111",11412
"40.6832, -73.82742",11419
"40.695854, -73.818924",11419
"40.594524, -73.93401",11235
"40.820362, -73.84835",10473
"40.66846, -73.94229",11213
"40.632465, -74.145744",10302
"40.602894, -73.9404",11229
"40.620815, -73.956696",11230
"40.59136, -74.08785",10305
"40.707012, -73.93871",11206
"40.84066, -73.82546",10465
"40.699265, -73.91482",11237
"40.765137, -73.79957",11358
"40.598274, -74.00239",11214
"40.701954, -74.0097",10041
"40.77347, -73.91708",11102
"40.75383, -74.00715",10001
"40.82839, -73.916916",10456
"40.741367, -73.94719",11101
"40.73195, -73.863434",11374
"40.671326, -73.798225",11436
"40.690834, -73.90435",11207
"40.878807, -73.86388",10467
"40.83945, -73.91209",10457
"40.732754, -73.99004",10003
"40.66831, -73.8587",11208
"40.625298, -74.15029",10303
"40.626236, -73.97086",11224
"40.802372, -73.96431",10025
"40.70144, -73.98477",11201
"40.762924, -73.79987",11358
"40.69966, -73.8988",11385
"40.82395, -73.82171",10465
"40.816067, -73.91765",10455
"40.820343, -73.959335",10031
"40.68227, -73.97396",11217
"40.67777, -73.863914",11208
"40.598816, -73.93676",11229
"40.751167, -73.72707",11362
"40.548492, -74.167114",10312
"40.821598, -73.89787",10459
"40.745865, -73.926704",11101
"40.767235, -73.96454",10065
"40.880707, -73.8693",10467
"40.59783, -73.96549",11223
"40.67603, -73.90524",11207
"40.803116, -73.95633",10026
"40.72179, -73.99986",10013
"40.760998, -73.771675",11361
"40.66763, -73.76098",11413
"40.61368, -73.911934",11234
"40.77224, -73.990005",10069
"40.764183, -73.74261",11362
"40.681774, -73.9436",11216
"40.8574, -73.90567",10453
"40.596394, -73.97851",11223
"40.831593, -73.85413",10462
"40.534325, -74.193016",10312
"40.759686, -73.821175",11355
"40.80435, -73.95732",10026
"40.751453, -73.94947",11101
"40.70299, -73.99471",11242
"40.876797, -73.88384",10458
"40.75151, -73.7477",11364
"40.583668, -73.94843",11235
"40.62095, -73.9555",11230
"40.680668, -73.84273",11417
"40.748775, -73.80977",11355
"40.726227, -73.756714",11427
"40.691597, -73.991455",11201
"40.61466, -73.92351",11234
"40.72493, -73.99035",10003
"40.681564, -73.96658",11238
"40.75016, -73.944695",11101
"40.724533, -73.86907",11374
"40.738476, -73.93954",11101
"40.861923, -73.89357",10458
"40.606956, -74.12099",10314
"40.816177, -73.93091",10451
"40.753765, -73.80489",11358
"40.90152, -73.84695",10466
"40.58479, -74.0885",10305
"40.70739, -73.95054",11206
"40.637257, -74.16822",10303
"40.591686, -73.94021",11235
"40.601524, -74.16325",10314
"40.79065, -73.83993",11356
"40.674072, -73.863",11208
"40.769432, -73.91217",11105
"40.647224, -73.911766",11236
"40.59063, -73.993",11214
"40.63943, -74.136734",10302
"40.679096, -73.79822",11436
"40.852837, -73.9205",10453
"40.7145, -73.961296",11211
"40.632427, -74.13337",10302
"40.61208, -74.08527",10304
"40.726086, -73.89939",11378
"40.752117, -73.97556",10017
"40.70675, -73.80224",11432
"40.863667, -73.8975",10468
"40.714207, -73.92817",11237
"40.68917, -73.9095",11207
"40.648468, -73.97837",11218
"40.71288, -73.81245",11435
"40.73539, -73.99828",10011
"40.607582, -74.01229",11228
"40.62844, -73.97819",11204
"40.73656, -73.98902",10003
"40.739914, -73.72469",11426
"40.812855, -73.90725",10455
"40.771774, -73.96754",10021
"40.591927, -73.95768",11235
"40.779995, -73.976906",10023
"40.63609, -74.13666",10302
"40.583202, -74.14981",10314
"40.84288, -73.913574",10452
"40.636707, -74.14014",10302
"40.740078, -73.72472",11426
"40.661015, -73.90853",11212
"40.674255, -73.89749",11207
"40.785442, -73.77869",11360
"40.729942, -73.99737",10012
"40.753, -73.825516",11355
"40.748974, -74.00324",10001
"40.773773, -73.824684",11354
"40.583622, -74.09544",10305
"40.584663, -73.96345",11235
"40.806847, -73.969734",10205
"40.596294, -73.97943",11223
"40.81043, -73.93057",10454
"40.709423, -74.00516",10038
"40.871983, -73.88451",10458
"40.70316, -73.96588",11249
"40.71071, -73.793045",11427
"40.798584, -73.93353",10035
"40.681343, -73.965515",11238
"40.768127, -73.87625",11369
"40.694294, -73.74868",11411
"40.75428, -73.89751",11370
"40.66618, -73.905975",11212
"40.763416, -73.92844",11106
"40.82289, -73.884155",10474
"40.730816, -73.895744",11378
"40.669918, -73.91889",11233
"40.780155, -73.8089",11357
"40.768024, -73.97029",10065
"40.813663, -73.931244",10030
"40.591034, -74.10127",10304
"40.84029, -73.91436",10452
"40.610115, -73.988945",11204
"40.679855, -73.79554",11436
"40.775692, -73.90526",11105
"40.854176, -73.91543",10453
"40.7302, -73.72348",11426
"40.72588, -73.8312",11367
"40.90298, -73.87868",10470
"40.67446, -73.95286",11216
"40.62685, -74.16352",10303
"40.780754, -73.95258",10128
"40.678825, -73.91714",11233
"40.584595, -73.98493",11214
"40.683235, -73.77419",11434
"40.6981, -73.92517",11221
"40.70409, -73.92765",11237
"40.826786, -73.892944",10459
"40.879513, -73.90968",10463
"40.6763, -73.80248",11436
"40.6227, -74.13208",10314
"40.73846, -73.80461",11365
"40.653324, -73.93829",11203
"40.767933, -73.90402",11105
"40.62625, -73.95163",11210
"40.692783, -73.91181",11221
"40.697918, -73.92083",11237
"40.83876, -73.93967",10032
"40.713, -73.78237",11432
"40.652145, -73.95916",11226
"40.586823, -74.191536",10314
"40.680946, -73.90703",11233
"40.78848, -73.95114",10029
"40.68459, -73.97017",11238
"40.717594, -73.99634",10013
"40.834522, -73.848495",10462
"40.78312, -73.785675",11360
"40.753544, -73.83381",11355
"40.83209, -73.8898",10459
"40.83445, -73.9478",10032
"40.781757, -73.98307",10023
"40.867878, -73.893005",10458
"40.663433, -73.772285",11434
"40.832695, -73.86367",10472
"40.70009, -73.987785",11242
"40.851616, -73.93368",10033
"40.762856, -73.98942",10019
"40.83609, -73.87524",10460
"40.828983, -73.93897",10039
"40.758465, -73.84204",11368
"40.726624, -73.7349",11428
"40.74135, -73.981316",10016
"40.705017, -73.94948",11206
"40.73531, -73.91889",11104
"40.81638, -73.887764",10474
"40.677288, -73.92824",11233
"40.52, -74.1952",10309
"40.61816, -74.162315",10303
"40.619396, -73.969574",11230
"40.81776, -73.94745",10030
"40.653767, -73.88816",11207
"40.743126, -73.890724",11373
"40.651154, -73.86695",11239
"40.76024, -73.73278",11362
"40.767395, -73.99634",10019
"40.664192, -73.87759",11208
"40.704956, -73.93152",11206
"40.59028, -74.1527",10314
"40.861164, -73.857574",10469
"40.610516, -73.99889",11214
"40.70037, -73.88131",11385
"40.673985, -73.89065",11207
"40.743553, -73.86162",11368
"40.817947, -73.8874",10474
"40.62451, -73.91145",11234
"40.77575, -73.766975",11361
"40.720284, -73.730545",11429
"40.820297, -73.854645",10473
"40.727592, -73.9853",10009
"40.85673, -73.90279",10453
"40.624786, -74.1429",10302
"40.84222, -73.82579",10461
"40.889603, -73.88723",10463
"40.738045, -73.996346",10011
"40.73814, -74.00648",10014
"40.629974, -74.18677",7206
"40.636734, -74.134285",10302
"40.60312, -73.960556",11223
"40.564705, -74.12721",10306
"40.746185, -73.95296",11101
"40.8816, -73.82965",10475
"40.733776, -73.86632",11373
"40.59883, -74.16265",10314
"40.827736, -73.88588",10472
"40.58643, -73.81775",11693
"40.847557, -73.91024",10453
"40.73716, -73.86405",11368
"40.70841, -73.80328",11432
"40.641953, -73.9885",11228
"40.887352, -73.90534",10463
"40.594944, -73.79638",11692
"40.726288, -73.800026",11366
"40.836304, -73.92518",10452
"40.675354, -73.89006",11207
"40.668884, -73.83714",11417
"40.693726, -73.92572",11221
"40.7694, -73.92244",11102
"40.785324, -73.80568",11357
"40.8422, -73.839096",10461
"40.731136, -74.00295",10014
"40.71404, -73.8996",11379
"40.60071, -73.75376",11691
"40.8248, -73.81932",10465
"40.71138, -73.96645",11249
"40.88219, -73.84128",10466
"40.756786, -73.72125",11005
"40.789536, -73.98226",10024
"40.604244, -74.14411",10314
"40.758743, -73.804214",11358
"40.640247, -74.135475",10302
"40.762062, -73.983635",10019
"40.654915, -73.93752",11203
"40.535534, -74.17887",10312
"40.59938, -73.95141",11229
"40.69401, -73.80714",11435
"40.83068, -73.92427",10452
"40.644436, -73.89507",11236
"40.716965, -73.76438",11423
"40.57237, -73.856766",11694
"40.593002, -74.09098",10304
"40.755733, -73.796135",11358
"40.61531, -74.16377",10314
"40.55417, -74.14051",10308
"40.674862, -73.96008",11238
"40.62598, -73.893074",11236
"40.5939, -74.186935",10314
"40.66303, -73.991684",11215
"40.727818, -73.99476",10012
"40.735607, -73.92493",11104
"40.575634, -73.848816",11694
"40.7081, -73.999405",10038
"40.756958, -73.93056",11106
"40.701405, -73.82392",11418
"40.714222, -73.73894",11429
"40.73058, -74.00169",10014
"40.786297, -73.97975",10024
"40.77557, -73.99015",10069
"40.607777, -73.75245",11691
"40.752598, -73.77564",11361
"40.586586, -73.93542",11229
"40.60514, -74.09259",10304
"40.75663, -73.875145",11369
"40.6118, -73.906654",11234
"40.75763, -73.782",11361
"40.8595, -73.84301",10469
"40.83879, -73.88535",10460
"40.605072, -73.94277",11229
"40.657608, -73.94232",11203
"40.60149, -73.900375",11234
"40.727005, -73.718704",11426
"40.6038, -73.975975",11223
"40.73921, -73.94102",11101
"40.703712, -73.78752",11433
"40.694546, -73.92724",11221
"40.777473, -73.80923",11357
"40.824654, -73.89194",10472
"40.611885, -73.94508",11229
"40.602623, -74.133255",10314
"40.6746, -73.9389",11213
"40.683544, -73.99263",11231
"40.79335, -73.97274",10025
"40.631836, -73.94463",11210
"40.70416, -74.01678",10004
"40.771393, -73.98216",10023
"40.69909, -73.81465",11435
"40.817554, -73.93095",10451
"40.674404, -73.86976",11208
"40.666718, -73.89162",11207
"40.579525, -73.95586",11235
"40.60769, -74.08945",10304
"40.747654, -73.87072",11373
"40.83089, -73.94348",10032
"40.606384, -74.00121",11214
"40.73917, -73.81588",11367
"40.69244, -73.94863",11206
"40.748577, -73.9522",11101
"40.746536, -73.78636",11365
"40.659016, -73.85473",11414
"40.747746, -73.94062",11101
"40.68768, -73.72685",11411
"40.76085, -73.923004",11106
"40.59492, -74.185715",10314
"40.863914, -73.91047",10453
"40.724792, -73.722916",11001
"40.619034, -74.15923",10314
"40.7586, -73.91821",11373
"40.847366, -73.899506",10461
"40.652313, -73.95602",11226
"40.837654, -73.89997",10457
"40.697422, -73.93796",11206
"40.72048, -73.780106",11423
"40.848545, -73.90679",10453
"40.694893, -73.95342",11205
"40.7223, -73.91348",11378
"40.653633, -74.008224",11232
"40.56127, -74.11911",10306
"40.617638, -74.13863",10314
"40.6204, -74.04107",11209
"40.790615, -73.97987",10024
"40.68038, -73.85967",11416
"40.83443, -73.91035",10456
"40.771248, -73.84374",11356
"40.71035, -73.7939",11432
"40.760532, -73.95836",10065
"40.77451, -73.838036",11354
"40.71457, -73.83016",11415
"40.541378, -74.16979",10312
"40.751347, -73.74225",11362
"40.75671, -73.986465",10036
"40.709686, -73.99126",10002
"40.660507, -73.96282",11225
"40.625984, -74.001526",11219
"40.664425, -73.98696",11215
"40.76484, -73.79584",11358
"40.713284, -73.7358",11413
"40.60149, -74.13906",10314
"40.63106, -74.13563",10302
"40.68249, -73.97962",11217
"40.698093, -73.73049",11411
"40.752686, -74.000534",10001
"40.700367, -73.906624",11385
"40.805557, -73.91453",10454
"40.641224, -74.020996",11220
"40.88636, -73.82697",10475
"40.619728, -74.165535",10303
"40.83934, -73.8257",10461
"40.67767, -73.80334",11434
"40.764587, -73.90452",11377
"40.604923, -74.13294",10314
"40.868317, -73.88189",10470
"40.89226, -73.886536",10471
"40.764286, -73.95562",10065
"40.68815, -73.95987",11238
"40.610737, -74.14405",10314
"40.590042, -73.92272",11229
"40.80822, -73.9545",10027
"40.75587, -73.972824",10017
"40.809372, -73.92918",10030
"40.680954, -73.96768",11238
"40.742523, -73.94924",11109
"40.626194, -73.986565",11204
"40.714363, -74.000465",10007
"40.7662, -73.812996",11354
"40.596607, -73.95089",11229
"40.77043, -73.96012",10021
"40.592613, -73.77784",11692
"40.61557, -73.99044",11204
"40.75264, -73.93988",11101
"40.710632, -73.74085",11429
"40.665073, -73.9274",11212
"40.833046, -73.89648",10456
"40.694458, -73.752205",11412
"40.66504, -73.82407",11420
"40.871117, -73.87683",10467
"40.560905, -73.9155",11697
"40.579704, -73.85016",11694
"40.681347, -73.804344",11436
"40.60588, -74.12851",10314
"40.892933, -73.86367",10467
"40.874325, -73.86707",10467
"40.69882, -73.95797",11205
"40.723087, -73.75655",11427
"40.612007, -74.13747",10314
